"ExchNameCME","GroupNameCME","ExchCodeDDF","GroupNameDDF","IsIgnoreDDF","FutureDisplay","FutureReference","OptionDisplay","OptionReference","SpreadDisplay","SpreadReference","StrikeHack","Comment"
"XOCH","UST1C","3","UST1C","Y","0","0","0","0","0","0","0",
"XOCH","USU1C","3","USU1C","Y","0","0","0","0","0","0","0",
"XOCH","UTA1C","3","UTA1C","Y","0","0","0","0","0","0","0",
"XOCH","UTHR1C","3","UTHR1C","Y","0","0","0","0","0","0","0",
"XOCH","UTR1C","3","UTR1C","Y","0","0","0","0","0","0","0",
"XOCH","UTX1C","3","UTX1C","Y","0","0","0","0","0","0","0",
"XOCH","UUP1C","3","UUP1C","Y","0","0","0","0","0","0","0",
"XOCH","UVV1C","3","UVV1C","Y","0","0","0","0","0","0","0",
"XOCH","UWM1C","3","UWM1C","Y","0","0","0","0","0","0","0",
"XNYM","UX","J","UX","N","0","0","0","0","0","0","0","original:|NUX       UX    J10   YY    0Y|"
"XOCH","UYG1C","3","UYG1C","Y","0","0","0","0","0","0","0",
"XOCH","UYM1C","3","UYM1C","Y","0","0","0","0","0","0","0",
"XNYM","V10","J","V10","Y","0","0","0","0","0","0","0",
"XNYM","V11","J","V11","Y","0","0","0","0","0","0","0",
"XNYM","V12","J","V12","Y","0","0","0","0","0","0","0",
"XNYM","V13","J","V13","Y","0","0","0","0","0","0","0",
"XNYM","V14","J","V14","Y","0","0","0","0","0","0","0",
"XOCH","V1C","3","V1C","Y","0","0","0","0","0","0","0",
"XNYM","YM","J","V6","N","0","0","0","0","0","0","0","original:|NYM       V6    J10   YY    0Y|"
"XNYM","YMN","J","V6","N","0","0","0","0","0","0","0","original:|NYMN      V6    J10   YY    0Y|"
"XNYM","WW","J","V7","N","0","0","0","0","0","0","0","original:|NWW       V7    J10   YY    0Y|"
"XNYM","WWN","J","V7","N","0","0","0","0","0","0","0","original:|NWWN      V7    J10   YY    0Y|"
"XNYM","YP","J","V8","N","0","0","0","0","0","0","0","original:|NYP       V8    J10   YY    0Y|"
"XNYM","YPN","J","V8","N","0","0","0","0","0","0","0","original:|NYPN      V8    J10   YY    0Y|"
"XKBT","VG","K","V9","N","0","0","0","0","0","0","0","original:|KVG       V9    K10  $YY    0Y  $VLG  pI|"
"XCME","VA1","M","VA1","Y","0","0","0","0","0","0","0","AD Volatility Options American Weekly"
"XCME","VA3","M","VA3","Y","0","0","0","0","0","0","0","AD Volatility Options American Weekly"
"XCME","VA4","M","VA4","Y","0","0","0","0","0","0","0","AD Volatility Options American Weekly"
"XCME","VAA","M","VAA","Y","0","0","0","0","0","0","0","AD Volatility Options European Weekly"
"XCME","VAC","M","VAC","Y","0","0","0","0","0","0","0","AD Volatility Options European Weekly"
"XCME","VAD","M","VAD","Y","0","0","0","0","0","0","0","AD Volatility Options European Weekly"
"XOCH","VAR1C","3","VAR1C","Y","0","0","0","0","0","0","0",
"XCME","VB1","M","VB1","Y","0","0","0","0","0","0","0","BP Volatility Options American Weekly"
"XOCH","VB1C","3","VB1C","Y","0","0","0","0","0","0","0",
"XCME","VB3","M","VB3","Y","0","0","0","0","0","0","0","BP Volatility Options American Weekly"
"XCME","VB4","M","VB4","Y","0","0","0","0","0","0","0","BP Volatility Options American Weekly"
"XCME","VBA","M","VBA","Y","0","0","0","0","0","0","0","BP Volatility Options European Weekly"
"XCME","VBC","M","VBC","Y","0","0","0","0","0","0","0","BP Volatility Options European Weekly"
"XCME","VBD","M","VBD","Y","0","0","0","0","0","0","0","BP Volatility Options European Weekly"
"XCME","VC1","M","VC1","Y","0","0","0","0","0","0","0","CD Volatility Options American Weekly"
"XCME","VC3","M","VC3","Y","0","0","0","0","0","0","0","CD Volatility Options American Weekly"
"XCME","VC4","M","VC4","Y","0","0","0","0","0","0","0","CD Volatility Options American Weekly"
"XCME","VCA","M","VCA","Y","0","0","0","0","0","0","0","CD Volatility Options European Weekly"
"XOCH","VCBI1C","3","VCBI1C","Y","0","0","0","0","0","0","0",
"XCME","VCC","M","VCC","Y","0","0","0","0","0","0","0","CD Volatility Options European Weekly"
"XCME","VCD","M","VCD","Y","0","0","0","0","0","0","0","CD Volatility Options European Weekly"
"XOCH","VCLK1C","3","VCLK1C","Y","0","0","0","0","0","0","0",
"XOCH","VDE1C","3","VDE1C","Y","0","0","0","0","0","0","0",
"XCME","VE1","M","VE1","Y","0","0","0","0","0","0","0","EC Volatility Options American Weekly"
"XCME","VE3","M","VE3","Y","0","0","0","0","0","0","0","EC Volatility Options American Weekly"
"XCME","VE4","M","VE4","Y","0","0","0","0","0","0","0","EC Volatility Options American Weekly"
"XOCH","VEA1C","3","VEA1C","Y","0","0","0","0","0","0","0",
"XOCH","VFC1C","3","VFC1C","Y","0","0","0","0","0","0","0",
"XOCH","VGK1C","3","VGK1C","Y","0","0","0","0","0","0","0",
"XOCH","VGR1C","3","VGR1C","Y","0","0","0","0","0","0","0",
"XOCH","VGT1C","3","VGT1C","Y","0","0","0","0","0","0","0",
"XOCH","VIAB1C","3","VIAB1C","Y","0","0","0","0","0","0","0",
"XOCH","VIV1C","3","VIV1C","Y","0","0","0","0","0","0","0",
"XCME","VJ1","M","VJ1","Y","0","0","0","0","0","0","0","JY Volatility Options American Weekly"
"XCME","VJ3","M","VJ3","Y","0","0","0","0","0","0","0","JY Volatility Options American Weekly"
"XCME","VJ4","M","VJ4","Y","0","0","0","0","0","0","0","JY Volatility Options American Weekly"
"XCME","VJA","M","VJA","Y","0","0","0","0","0","0","0","JY Volatility Options European Weekly"
"XCME","VJC","M","VJC","Y","0","0","0","0","0","0","0","JY Volatility Options European Weekly"
"XCME","VJD","M","VJD","Y","0","0","0","0","0","0","0","JY Volatility Options European Weekly"
"XOCH","VLCC1C","3","VLCC1C","Y","0","0","0","0","0","0","0",
"XOCH","VLCM1C","3","VLCM1C","Y","0","0","0","0","0","0","0",
"XOCH","VLO1C","3","VLO1C","Y","0","0","0","0","0","0","0",
"XOCH","VLY1C","3","VLY1C","Y","0","0","0","0","0","0","0",
"XOCH","VMC1C","3","VMC1C","Y","0","0","0","0","0","0","0",
"XOCH","VMED1C","3","VMED1C","Y","0","0","0","0","0","0","0",
"XOCH","VMW1C","3","VMW1C","Y","0","0","0","0","0","0","0",
"XOCH","VNDA1C","3","VNDA1C","Y","0","0","0","0","0","0","0",
"XOCH","VNO1C","3","VNO1C","Y","0","0","0","0","0","0","0",
"XOCH","VNQ1C","3","VNQ1C","Y","0","0","0","0","0","0","0",
"XOCH","VO1C","3","VO1C","Y","0","0","0","0","0","0","0",
"XOCH","VOD1C","3","VOD1C","Y","0","0","0","0","0","0","0",
"XOCH","VPHM1C","3","VPHM1C","Y","0","0","0","0","0","0","0",
"XOCH","VPRT1C","3","VPRT1C","Y","0","0","0","0","0","0","0",
"XOCH","VR1C","3","VR1C","Y","0","0","0","0","0","0","0",
"XOCH","VRSN1C","3","VRSN1C","Y","0","0","0","0","0","0","0",
"XOCH","VRTX1C","3","VRTX1C","Y","0","0","0","0","0","0","0",
"XOCH","VRX1C","3","VRX1C","Y","0","0","0","0","0","0","0",
"XCME","VS1","M","VS1","Y","0","0","0","0","0","0","0","SF Volatility Options American Weekly"
"XCME","VS3","M","VS3","Y","0","0","0","0","0","0","0","SF Volatility Options American Weekly"
"XCME","VS4","M","VS4","Y","0","0","0","0","0","0","0","SF Volatility Options American Weekly"
"XCME","VSA","M","VSA","Y","0","0","0","0","0","0","0","SF Volatility Options European Weekly"
"XCME","VSC","M","VSC","Y","0","0","0","0","0","0","0","SF Volatility Options European Weekly"
"XCME","VSD","M","VSD","Y","0","0","0","0","0","0","0","SF Volatility Options European Weekly"
"XOCH","VSEA1C","3","VSEA1C","Y","0","0","0","0","0","0","0",
"XOCH","VSH1C","3","VSH1C","Y","0","0","0","0","0","0","0",
"XCME","VTA","M","VTA","Y","0","0","0","0","0","0","0","EC Volatility Options European Weekly"
"XCME","VTC","M","VTC","Y","0","0","0","0","0","0","0","EC Volatility Options European Weekly"
"XCME","VTD","M","VTD","Y","0","0","0","0","0","0","0","EC Volatility Options European Weekly"
"XOCH","VTI1C","3","VTI1C","Y","0","0","0","0","0","0","0",
"XOCH","VTV1C","3","VTV1C","Y","0","0","0","0","0","0","0",
"XOCH","VUG1C","3","VUG1C","Y","0","0","0","0","0","0","0",
"XOCH","VV1C","3","VV1C","Y","0","0","0","0","0","0","0",
"XOCH","VVUS1C","3","VVUS1C","Y","0","0","0","0","0","0","0",
"XOCH","VWO1C","3","VWO1C","Y","0","0","0","0","0","0","0",
"XCME","VXA","M","VXA","Y","0","0","0","0","0","0","0","AD Volatility Options European Monthly"
"XCME","VXB","M","VXB","Y","0","0","0","0","0","0","0","BP Volatility Options European Monthly"
"XCME","VXC","M","VXC","Y","0","0","0","0","0","0","0","CD Volatility Options European Monthly"
"XCME","VXJ","M","VXJ","Y","0","0","0","0","0","0","0","JY Volatility Options European Monthly"
"XCME","VXS","M","VXS","Y","0","0","0","0","0","0","0","SF Volatility Options European Monthly"
"XCME","VXT","M","VXT","Y","0","0","0","0","0","0","0","EC Volatility Options European Monthly"
"XOCH","VZ1C","3","VZ1C","Y","0","0","0","0","0","0","0",
"XCBT","W","B","W","N","0","0","0","0","0","0","0","original:|BW        W     B10   YY    AY|"
"XCBT","WY","B","W","N","0","0","0","0","0","0","0","original:|BWY       W     B10  CYY6   AY|"
"XCBT","WZ","B","W","N","0","0","0","0","0","0","0","original:|BWZ       W     B10  PYY6   AY|"
"XCBT","NIX","B","W0","N","0","0","0","0","0","0","0","original:|BNIX      W0    B10   YY    AY|"
"XCBT","SRX","B","W0","N","0","0","0","0","0","0","0","original:|BSRX      W0    B10   YY    0Y|"
"XCBT","NGX","B","W5","N","0","0","0","0","0","0","0","original:|BNGX      W5    B10   YY    AY|"
"XCBT","SAX","B","W5","N","0","0","0","0","0","0","0","original:|BSAX      W5    B10   YY    0Y|"
"XOCH","WABC1C","3","WABC1C","Y","0","0","0","0","0","0","0",
"XOCH","WAG1C","3","WAG1C","Y","0","0","0","0","0","0","0",
"XOCH","WAL1C","3","WAL1C","Y","0","0","0","0","0","0","0",
"XOCH","WASH1C","3","WASH1C","Y","0","0","0","0","0","0","0",
"XOCH","WAT1C","3","WAT1C","Y","0","0","0","0","0","0","0",
"XOCH","WBCO1C","3","WBCO1C","Y","0","0","0","0","0","0","0",
"XOCH","WBMD1C","3","WBMD1C","Y","0","0","0","0","0","0","0",
"XOCH","WBS1C","3","WBS1C","Y","0","0","0","0","0","0","0",
"XCME","CZK","M","WC","N","0","0","0","0","0","0","0","original:|MCZK      WC    M10   YY    EY|"
"XCME","CKO","M","WC","N","0","0","0","0","0","0","0","original:|MCZZ      WC    M10   YY    EY|"
"XOCH","WCBO1C","3","WCBO1C","Y","0","0","0","0","0","0","0",
"XOCH","WCG1C","3","WCG1C","Y","0","0","0","0","0","0","0",
"XCBT","WCM","B","WCM","Y","0","0","0","0","0","0","0",
"XOCH","WDC1C","3","WDC1C","Y","0","0","0","0","0","0","0",
"XOCH","WDR1C","3","WDR1C","Y","0","0","0","0","0","0","0",
"XCME","ECK","M","WE","N","0","0","0","0","0","0","0","original:|MECK      WE    M10   YY    EY|"
"XCME","ECZ","M","WE","N","0","0","0","0","0","0","0","original:|MECZ      WE    M10   YY    EY|"
"XOCH","WEC1C","3","WEC1C","Y","0","0","0","0","0","0","0",
"XOCH","WEN1C","3","WEN1C","Y","0","0","0","0","0","0","0",
"XOCH","WFC1C","3","WFC1C","Y","0","0","0","0","0","0","0",
"XOCH","WFD1C","3","WFD1C","Y","0","0","0","0","0","0","0",
"XOCH","WFMI1C","3","WFMI1C","Y","0","0","0","0","0","0","0",
"XOCH","WFR1C","3","WFR1C","Y","0","0","0","0","0","0","0",
"XOCH","WFSL1C","3","WFSL1C","Y","0","0","0","0","0","0","0",
"XOCH","WFT1C","3","WFT1C","Y","0","0","0","0","0","0","0",
"XOCH","WGO1C","3","WGO1C","Y","0","0","0","0","0","0","0",
"XCME","HFO","M","WH","N","0","0","0","0","0","0","0","original:|MHFO      WH    M10   YY    EY|"
"XCME","HUF","M","WH","N","0","0","0","0","0","0","0","original:|MHUF      WH    M10   YY    EY|"
"XOCH","WHR1C","3","WHR1C","Y","0","0","0","0","0","0","0",
"XOCH","WIBC1C","3","WIBC1C","Y","0","0","0","0","0","0","0",
"XOCH","WIN1C","3","WIN1C","Y","0","0","0","0","0","0","0",
"XOCH","WIT1C","3","WIT1C","Y","0","0","0","0","0","0","0",
"XOCH","WL1C","3","WL1C","Y","0","0","0","0","0","0","0",
"XOCH","WLK1C","3","WLK1C","Y","0","0","0","0","0","0","0",
"XOCH","WLP1C","3","WLP1C","Y","0","0","0","0","0","0","0",
"XOCH","WLT1C","3","WLT1C","Y","0","0","0","0","0","0","0",
"XOCH","WM1C","3","WM1C","Y","0","0","0","0","0","0","0",
"XOCH","WMB1C","3","WMB1C","Y","0","0","0","0","0","0","0",
"XOCH","WMGI1C","3","WMGI1C","Y","0","0","0","0","0","0","0",
"XOCH","WMT1C","3","WMT1C","Y","0","0","0","0","0","0","0",
"XOCH","WNR1C","3","WNR1C","Y","0","0","0","0","0","0","0",
"XOCH","WOOF1C","3","WOOF1C","Y","0","0","0","0","0","0","0",
"XOCH","WOR1C","3","WOR1C","Y","0","0","0","0","0","0","0",
"XCME","PLN","M","WP","N","0","0","0","0","0","0","0","original:|MPLN      WP    M10   YY    EY|"
"XCME","PLZ","M","WP","N","0","0","0","0","0","0","0","original:|MPLZ      WP    M10   YY    EY|"
"XOCH","WPI1C","3","WPI1C","Y","0","0","0","0","0","0","0",
"XOCH","WRB1C","3","WRB1C","Y","0","0","0","0","0","0","0",
"XOCH","WRI1C","3","WRI1C","Y","0","0","0","0","0","0","0",
"XOCH","WRLD1C","3","WRLD1C","Y","0","0","0","0","0","0","0",
"XNYM","WS","J","WS","N","0","0","0","0","0","0","0","original:|NWS       WS    J10   YY    0Y|"
"XOCH","WSBC1C","3","WSBC1C","Y","0","0","0","0","0","0","0",
"XOCH","WSH1C","3","WSH1C","Y","0","0","0","0","0","0","0",
"XOCH","WSM1C","3","WSM1C","Y","0","0","0","0","0","0","0",
"XOCH","WSO1C","3","WSO1C","Y","0","0","0","0","0","0","0",
"XOCH","WTFC1C","3","WTFC1C","Y","0","0","0","0","0","0","0",
"XOCH","WTI1C","3","WTI1C","Y","0","0","0","0","0","0","0",
"XOCH","WTM1C","3","WTM1C","Y","0","0","0","0","0","0","0",
"XOCH","WTNY1C","3","WTNY1C","Y","0","0","0","0","0","0","0",
"XOCH","WTR1C","3","WTR1C","Y","0","0","0","0","0","0","0",
"XCME","EHF","M","WU","N","0","0","0","0","0","0","0","original:|MEHF      WU    M10   YY    EY|"
"XCME","EHU","M","WU","N","0","0","0","0","0","0","0","original:|MEHU      WU    M10   YY    EY|"
"XOCH","WU1C","3","WU1C","Y","0","0","0","0","0","0","0",
"XOCH","WX1C","3","WX1C","Y","0","0","0","0","0","0","0",
"XOCH","WXS1C","3","WXS1C","Y","0","0","0","0","0","0","0",
"XCME","ILS","M","WY","N","0","-1","0","0","0","0","0","original:|MILS      WY    M10   YY    EY|"
"XOCH","WY1C","3","WY1C","Y","0","0","0","0","0","0","0",
"XOCH","WYE1C","3","WYE1C","Y","0","0","0","0","0","0","0",
"XOCH","WYE2C","3","WYE2C","Y","0","0","0","0","0","0","0",
"XOCH","WYN1C","3","WYN1C","Y","0","0","0","0","0","0","0",
"XOCH","WYNN1C","3","WYNN1C","Y","0","0","0","0","0","0","0",
"XCME","EPL","M","WZ","N","0","0","0","0","0","0","0","original:|MEPL      WZ    M10   YY    EY|"
"XCME","EPZ","M","WZ","N","0","0","0","0","0","0","0","original:|MEPZ      WZ    M10   YY    EY|"
"XNYM","X0","J","X0","N","0","0","0","0","0","0","0","original:|NX0       X0    J10  $YY    0Y|"
"XCME","X1","M","X1","N","0","0","0","0","0","0","0","original:|MX1       X1    M10  $YY    EY|"
"XOCH","X1C","3","X1C","Y","0","0","0","0","0","0","0",
"XCME","X2","M","X2","N","0","0","0","0","0","0","0","original:|MX2       X2    M10  $YY    EY|"
"XCME","XA1","M","XA1","Y","0","0","0","0","0","0","0","no idea"
"XCME","XA3","M","XA3","Y","0","0","0","0","0","0","0","no idea"
"XCME","XA4","M","XA4","Y","0","0","0","0","0","0","0","no idea"
"XCME","XAD","M","XAD","Y","0","0","0","0","0","0","0","no idea"
"XCME","XB1","M","XB1","Y","0","0","0","0","0","0","0","no idea"
"XCME","XB3","M","XB3","Y","0","0","0","0","0","0","0","no idea"
"XCME","XB4","M","XB4","Y","0","0","0","0","0","0","0","no idea"
"XOCH","XBI1C","3","XBI1C","Y","0","0","0","0","0","0","0",
"XNYM","XCT","J","XCT","Y","0","0","0","0","0","0","0",
"XCME","XD1","M","XD1","Y","0","0","0","0","0","0","0","no idea"
"XCME","XD3","M","XD3","Y","0","0","0","0","0","0","0","no idea"
"XCME","XD4","M","XD4","Y","0","0","0","0","0","0","0","no idea"
"XOCH","XEL1C","3","XEL1C","Y","0","0","0","0","0","0","0",
"XOCH","XES1C","3","XES1C","Y","0","0","0","0","0","0","0",
"XOCH","XHB1C","3","XHB1C","Y","0","0","0","0","0","0","0",
"XOCH","XIDE1C","3","XIDE1C","Y","0","0","0","0","0","0","0",
"XOCH","XIN1C","3","XIN1C","Y","0","0","0","0","0","0","0",
"XCBT","XK","B","XK","N","0","0","0","0","0","0","0","original:|BXK       XK    B10   YY    0Y|"
"XNYM","XKT","J","XKT","Y","0","0","0","0","0","0","0",
"XOCH","XL1C","3","XL1C","Y","0","0","0","0","0","0","0",
"XOCH","XLB1C","3","XLB1C","Y","0","0","0","0","0","0","0",
"XOCH","XLE1C","3","XLE1C","Y","0","0","0","0","0","0","0",
"XOCH","XLF1C","3","XLF1C","Y","0","0","0","0","0","0","0",
"XOCH","XLI1C","3","XLI1C","Y","0","0","0","0","0","0","0",
"XOCH","XLK1C","3","XLK1C","Y","0","0","0","0","0","0","0",
"XOCH","XLNX1C","3","XLNX1C","Y","0","0","0","0","0","0","0",
"XOCH","XLP1C","3","XLP1C","Y","0","0","0","0","0","0","0",
"XOCH","XLU1C","3","XLU1C","Y","0","0","0","0","0","0","0",
"XOCH","XLV1C","3","XLV1C","Y","0","0","0","0","0","0","0",
"XOCH","XLY1C","3","XLY1C","Y","0","0","0","0","0","0","0",
"XOCH","XME1C","3","XME1C","Y","0","0","0","0","0","0","0",
"XCBT","XC","B","XN","N","0","0","0","0","0","0","0","original:|BXC       XN    B10   YY    0Y|"
"XOCH","XOEA9C","3","XOEA9C","Y","0","0","0","0","0","0","0",
"XOCH","XOEB9C","3","XOEB9C","Y","0","0","0","0","0","0","0",
"XOCH","XOEC9C","3","XOEC9C","Y","0","0","0","0","0","0","0",
"XOCH","XOED9C","3","XOED9C","Y","0","0","0","0","0","0","0",
"XOCH","XOEE9C","3","XOEE9C","Y","0","0","0","0","0","0","0",
"XOCH","XOEF9C","3","XOEF9C","Y","0","0","0","0","0","0","0",
"XOCH","XOEG9C","3","XOEG9C","Y","0","0","0","0","0","0","0",
"XOCH","XOEH9C","3","XOEH9C","Y","0","0","0","0","0","0","0",
"XOCH","XOEI9C","3","XOEI9C","Y","0","0","0","0","0","0","0",
"XOCH","XOEJ9C","3","XOEJ9C","Y","0","0","0","0","0","0","0",
"XOCH","XOEK9C","3","XOEK9C","Y","0","0","0","0","0","0","0",
"XOCH","XOEL9C","3","XOEL9C","Y","0","0","0","0","0","0","0",
"XOCH","XOEM9C","3","XOEM9C","Y","0","0","0","0","0","0","0",
"XOCH","XOEN9C","3","XOEN9C","Y","0","0","0","0","0","0","0",
"XOCH","XOEO9C","3","XOEO9C","Y","0","0","0","0","0","0","0",
"XOCH","XOEP9C","3","XOEP9C","Y","0","0","0","0","0","0","0",
"XOCH","XOEQ9C","3","XOEQ9C","Y","0","0","0","0","0","0","0",
"XOCH","XOER9C","3","XOER9C","Y","0","0","0","0","0","0","0",
"XOCH","XOES9C","3","XOES9C","Y","0","0","0","0","0","0","0",
"XOCH","XOM1C","3","XOM1C","Y","0","0","0","0","0","0","0",
"XOCH","XOP1C","3","XOP1C","Y","0","0","0","0","0","0","0",
"XOCH","XOSQ9C","3","XOSQ9C","Y","0","0","0","0","0","0","0",
"XOCH","XOSU9C","3","XOSU9C","Y","0","0","0","0","0","0","0",
"XOCH","XOSW9C","3","XOSW9C","Y","0","0","0","0","0","0","0",
"XCME","WP","M","XP","N","0","-1","0","0","0","0","0","original:|MWP       XP    M10   YY    EY|"
"XOCH","XRAY1C","3","XRAY1C","Y","0","0","0","0","0","0","0",
"XOCH","XRT1C","3","XRT1C","Y","0","0","0","0","0","0","0",
"XOCH","XRX1C","3","XRX1C","Y","0","0","0","0","0","0","0",
"XCME","XS1","M","XS1","Y","0","0","0","0","0","0","0","no idea"
"XCME","XS3","M","XS3","Y","0","0","0","0","0","0","0","no idea"
"XCME","XS4","M","XS4","Y","0","0","0","0","0","0","0","no idea"
"XOCH","XTO1C","3","XTO1C","Y","0","0","0","0","0","0","0",
"XCBT","XW","B","XW","N","0","0","0","0","0","0","0","original:|BXW       XW    B10   YY    0Y|"
"XCME","BXI","M","XY","N","0","0","0","0","0","0","0","original:|MBXI      XY    M10  $YY    EY|"
"XCME","TBX","M","XY","N","0","0","0","0","0","0","0","original:|MTBX      XY    M10   YY    EY|"
"XCME","PCT","M","XZ","N","0","0","0","0","0","0","0","original:|MPCT      XZ    M10   YY    EY|"
"XCME","PCX","M","XZ","N","0","0","0","0","0","0","0","original:|MPCX      XZ    M10  $YY    EY|"
"XCME","Y01","M","Y01","Y","0","0","0","0","0","0","0","no idea"
"XCME","Y02","M","Y02","Y","0","0","0","0","0","0","0","no idea"
"XCME","Y03","M","Y03","Y","0","0","0","0","0","0","0","no idea"
"XCME","Y04","M","Y04","Y","0","0","0","0","0","0","0","no idea"
"XCME","CIU","M","Y1","N","0","0","0","0","0","0","0","original:|MCIU      Y1    M10  $YY    EY  $CIU  pI|"
"XCME","CIE","M","Y2","N","0","0","0","0","0","0","0","original:|MCIE      Y2    M10  $YY    EY  $CIE  pI|"
"XNYM","YQ","J","Y3","N","0","0","0","0","0","0","0","original:|NYQ       Y3    J10   YY    0Y|"
"XNYM","YQN","J","Y3","N","0","0","0","0","0","0","0","original:|NYQN      Y3    J10   YY    0Y|"
"XOCH","YAVY1C","3","YAVY1C","Y","0","0","0","0","0","0","0",
"XCBT","YC","B","YC","N","0","0","0","0","0","0","0","original:|BYC       YC    B10   YY    AY|"
"XCBT","YE","B","YE","N","0","0","0","0","0","0","0","original:|BYE       YE    B10   YY    0Y|"
"XOCH","YGE1C","3","YGE1C","Y","0","0","0","0","0","0","0",
"XOCH","YHOO1C","3","YHOO1C","Y","0","0","0","0","0","0","0",
"XCBT","YK","B","YK","N","0","0","0","0","0","0","0","original:|BYK       YK    B10   YY    AY|"
"XCBT","OYM","B","YM","N","0","0","0","1","0","0","0","original:|BOYM      YM    B10  OYY    0Y|"
"XCBT","YM","B","YM","N","0","0","0","1","0","0","0","original:|BYM       YM    B10   YY    0Y|"
"XCEC","XGN","E","YN","N","0","0","0","0","0","0","0","original:|EXGN      YN    E10   YY    0Y|"
"XNYM","YOT","J","YOT","Y","0","0","0","0","0","0","0",
"XCME","RCI","M","YQ","N","0","0","0","0","0","0","0","original:|MRCI      YQ    M10   YY    EY|"
"XOCH","YRCW1C","3","YRCW1C","Y","0","0","0","0","0","0","0",
"XCEC","XSN","E","YS","N","0","0","0","0","0","0","0","original:|EXSN      YS    E10   YY    0Y|"
"XOCH","YUM1C","3","YUM1C","Y","0","0","0","0","0","0","0",
"XCBT","YW","B","YW","N","0","0","0","0","0","0","0","original:|BYW       YW    B10   YY    AY|"
"XOCH","YZC1C","3","YZC1C","Y","0","0","0","0","0","0","0",
"XCBT","OZB","B","ZB","N","0","0","0","0","0","0","1","original:|BOZB      ZB    B10  OYY    0Y|"
"XCBT","ZB","B","ZB","N","0","0","0","0","0","0","1","original:|BZB       ZB    B10   YY    0Y|"
"XCBT","OZC","B","ZC","N","0","0","0","0","0","0","0","original:|BOZC      ZC    B10  OYY    0Y|"
"XCBT","ZC","B","ZC","N","0","0","0","0","0","0","0","original:|BZC       ZC    B10   YY    0Y|"
"XCBT","OZD","B","ZD","N","0","0","-2","1","0","0","0","original:|BOZD      ZD    B10  OYY    0Y|"
"XCBT","ZD","B","ZD","N","0","0","-2","1","0","0","0","original:|BZD       ZD    B10   YY    0Y|"
"XCBT","Z3N","B","ZE","N","0","0","0","0","0","0","0","original:|BZ3N      ZE    B10   YY    0Y|"
"XOCH","ZEP1C","3","ZEP1C","Y","0","0","0","0","0","0","0",
"XCBT","OZF","B","ZF","N","0","0","0","0","0","0","0","original:|BOZF      ZF    B10  OYY    0Y|"
"XCBT","ZF","B","ZF","N","0","0","0","0","0","0","0","original:|BZF       ZF    B10   YY    0Y|"
"XOCH","ZGEN1C","3","ZGEN1C","Y","0","0","0","0","0","0","0",
"XOCH","ZION1C","3","ZION1C","Y","0","0","0","0","0","0","0",
"XNYM","ZIY","J","ZIY","Y","0","0","0","0","0","0","0",
"XCBT","EH","B","ZK","N","0","0","0","0","0","0","0","original:|BEH       ZK    B10   YY    0Y|"
"XCBT","OEHC","B","ZK","N","0","0","0","0","0","0","0","original:|BOEHC     ZK    B10  CYY    0Y|"
"XCBT","OEHP","B","ZK","N","0","0","0","0","0","0","0","original:|BOEHP     ZK    B10  PYY    0Y|"
"XCBT","OZL","B","ZL","N","0","0","0","0","0","0","0","original:|BOZL      ZL    B10  OYY6   0Y|"
"XCBT","ZL","B","ZL","N","0","0","0","0","0","0","0","original:|BZL       ZL    B10   YY    0Y|"
"XOCH","ZLC1C","3","ZLC1C","Y","0","0","0","0","0","0","0",
"XCBT","OZM","B","ZM","N","0","0","0","0","0","0","0","original:|BOZM      ZM    B10  OYY6   0Y|"
"XCBT","ZM","B","ZM","N","0","0","0","0","0","0","0","original:|BZM       ZM    B10   YY    0Y|"
"XOCH","ZMH1C","3","ZMH1C","Y","0","0","0","0","0","0","0",
"XCBT","OZN","B","ZN","N","0","0","0","0","0","0","0","original:|BOZN      ZN    B10  OYY    0Y|"
"XCBT","ZN","B","ZN","N","0","0","0","0","0","0","0","original:|BZN       ZN    B10   YY    0Y|"
"XOCH","ZNT1C","3","ZNT1C","Y","0","0","0","0","0","0","0",
"XCBT","OZO","B","ZO","N","0","0","0","0","0","0","0","original:|BOZO      ZO    B10  OYY    0Y|"
"XCBT","ZO","B","ZO","N","0","0","0","0","0","0","0","original:|BZO       ZO    B10   YY    0Y|"
"XOCH","ZOLT1C","3","ZOLT1C","Y","0","0","0","0","0","0","0",
"XCBT","OZQ","B","ZQ","N","0","0","0","0","0","0","0","original:|BOZQ      ZQ    B10  OYY    0Y|"
"XCBT","ZQ","B","ZQ","N","0","0","0","0","0","0","0","original:|BZQ       ZQ    B10   YY    0Y|"
"XCBT","OZR","B","ZR","N","0","0","-3","0","0","0","0","original:|BOZR      ZR    B10  OYY6   0Y|"
"XCBT","ZR","B","ZR","N","0","0","-3","0","0","0","0","original:|BZR       ZR    B10   YY    0Y|"
"XCBT","OZS","B","ZS","N","0","0","0","0","0","0","0","original:|BOZS      ZS    B10  OYY6   0Y|"
"XCBT","ZS","B","ZS","N","0","0","0","0","0","0","0","original:|BZS       ZS    B10   YY    0Y|"
"XOCH","ZSL1C","3","ZSL1C","Y","0","0","0","0","0","0","0",
"XCBT","OZT","B","ZT","N","0","0","0","0","0","0","0","original:|BOZT      ZT    B10  OYY    0Y|"
"XCBT","ZT","B","ZT","N","0","0","0","0","0","0","0","original:|BZT       ZT    B10   YY    0Y|"
